emergency_id,urgency_level,assigned_ambulance,ambulance_free_at_what_time,location_node,ambulance_start_node,eta,status,path_length_nodes,path
289,Moderate,15,2025-01-19 00:31:49,104,99,3.828571428571429,Assigned,2,"99,104"
322,High,7,2025-01-19 01:21:51,70,14,8.854368932038835,Assigned,6,"14,33,119,58,18,70"
476,Moderate,5,2025-01-19 02:42:28,80,32,1.4727272727272729,Assigned,3,"32,106,80"
168,Low,15,2025-01-19 05:01:47,114,104,6.785714285714286,Assigned,3,"104,81,114"
499,Critical,14,2025-01-19 06:00:49,112,56,5.831775700934579,Assigned,2,"56,112"
277,Moderate,15,2025-01-19 10:53:38,88,114,4.642857142857143,Assigned,4,"114,109,60,88"
43,Moderate,8,2025-01-19 13:57:01,4,23,11.026595744680852,Assigned,4,"23,6,69,4"
385,Low,7,2025-01-19 14:58:12,17,70,5.213592233009708,Assigned,4,"70,18,58,17"
243,Low,2,2025-01-19 16:20:19,111,54,6.326732673267326,Assigned,4,"54,52,42,111"
133,Moderate,4,2025-01-19 16:50:12,86,101,4.215789473684211,Assigned,3,"101,39,86"
463,Low,4,2025-01-19 17:42:24,110,86,1.4052631578947368,Assigned,2,"86,110"
314,Low,7,2025-01-19 18:48:19,71,17,3.320388349514563,Assigned,4,"17,58,1,71"
87,Moderate,15,2025-01-19 20:25:54,27,88,2.914285714285714,Assigned,4,"88,60,90,27"
42,Critical,5,2025-01-19 21:09:49,106,80,0.8181818181818181,Assigned,2,"80,106"
143,Critical,14,2025-01-19 21:17:54,50,112,7.906542056074766,Assigned,4,"112,56,63,50"
477,Low,4,2025-01-19 21:49:48,89,110,4.815789473684211,Assigned,3,"110,38,89"
28,High,6,2025-01-19 21:50:00,25,25,0.0,Assigned,1,25
422,Low,5,2025-01-19 22:00:33,62,106,2.55,Assigned,3,"106,32,62"
280,Low,15,2025-01-19 22:17:12,96,27,5.214285714285715,Assigned,3,"27,118,96"
496,Moderate,2,2025-01-19 22:42:40,34,111,3.6683168316831685,Assigned,3,"111,42,34"
216,High,4,2025-01-20 00:46:48,110,89,4.815789473684211,Assigned,3,"89,38,110"
457,High,4,2025-01-20 05:19:51,61,110,3.852631578947368,Assigned,2,"110,61"
298,Low,2,2025-01-20 07:15:36,105,34,0.6089108910891089,Assigned,2,"34,105"
271,Moderate,15,2025-01-20 11:12:43,11,96,3.728571428571428,Assigned,3,"96,3,11"
7,Critical,7,2025-01-20 18:05:14,97,71,5.242718446601942,Assigned,2,"71,97"
373,Moderate,8,2025-01-20 18:55:49,53,4,9.829787234042556,Assigned,3,"4,69,53"
100,Low,5,2025-01-20 19:55:51,67,62,3.859090909090909,Assigned,3,"62,32,67"
95,Critical,8,2025-01-20 20:33:50,58,53,5.840425531914894,Assigned,2,"53,58"
399,Low,7,2025-01-20 22:40:09,40,97,5.155339805825243,Assigned,5,"97,47,36,76,40"
118,High,2,2025-01-21 00:04:15,46,105,7.262376237623764,Assigned,3,"105,29,46"
462,Moderate,7,2025-01-21 00:50:24,92,40,8.402912621359222,Assigned,4,"40,76,36,92"
0,Critical,5,2025-01-21 00:55:00,67,67,0.0,Assigned,1,67
86,Low,5,2025-01-21 04:02:51,62,67,3.859090909090909,Assigned,3,"67,32,62"
8,High,2,2025-01-21 04:41:31,88,46,5.524752475247525,Assigned,5,"46,55,90,60,88"
134,Moderate,15,2025-01-21 05:14:43,96,11,3.728571428571428,Assigned,3,"11,3,96"
365,Moderate,12,2025-01-21 05:53:24,97,93,7.405263157894738,Assigned,3,"93,43,97"
107,Moderate,4,2025-01-21 10:22:51,110,61,3.852631578947368,Assigned,2,"61,110"
141,High,5,2025-01-21 10:48:33,106,62,2.55,Assigned,3,"62,32,106"
196,Low,8,2025-01-21 11:33:30,87,58,4.515957446808512,Assigned,3,"58,41,87"
116,Critical,12,2025-01-21 12:08:28,103,97,3.4736842105263164,Assigned,2,"97,103"
483,Critical,4,2025-01-21 15:14:42,39,110,2.71578947368421,Assigned,3,"110,86,39"
266,Low,2,2025-01-21 16:23:45,113,88,7.752475247524753,Assigned,2,"88,113"
47,Critical,2,2025-01-21 16:46:55,84,113,6.920792079207921,Assigned,3,"113,111,84"
336,Moderate,8,2025-01-21 18:08:44,7,87,3.7340425531914896,Assigned,3,"87,26,7"
449,Critical,7,2025-01-21 18:41:51,54,92,3.8592233009708736,Assigned,3,"92,52,54"
18,Moderate,6,2025-01-21 18:59:00,25,25,0.0,Assigned,1,25
299,Moderate,8,2025-01-21 23:11:55,19,7,4.930851063829788,Assigned,5,"7,20,58,17,19"
331,High,15,2025-01-21 23:25:38,93,96,5.642857142857142,Assigned,2,"96,93"
384,High,14,2025-01-22 00:14:04,56,50,2.074766355140187,Assigned,3,"50,63,56"
111,Low,12,2025-01-22 00:29:53,4,103,9.884210526315789,Assigned,4,"103,97,69,4"
395,High,3,2025-01-22 01:47:00,44,44,0.0,Assigned,1,44
161,Low,5,2025-01-22 03:29:49,80,106,0.8181818181818181,Assigned,2,"106,80"
325,Critical,12,2025-01-22 05:05:28,102,4,5.478947368421052,Assigned,3,"4,69,102"
267,Moderate,8,2025-01-22 07:15:27,24,19,3.462765957446809,Assigned,2,"19,24"
31,Critical,8,2025-01-22 07:39:46,18,24,7.77127659574468,Assigned,5,"24,19,17,58,18"
474,Critical,9,2025-01-22 10:34:51,2,59,6.865384615384615,Assigned,4,"59,66,60,2"
312,High,10,2025-01-22 13:12:00,108,108,0.0,Assigned,1,108
350,Moderate,8,2025-01-22 15:29:31,5,18,7.531914893617023,Assigned,5,"18,58,20,100,5"
346,Critical,4,2025-01-22 16:06:27,81,39,11.463157894736842,Assigned,7,"39,101,87,31,51,104,81"
260,High,15,2025-01-22 17:35:38,96,93,5.642857142857142,Assigned,2,"93,96"
194,Low,4,2025-01-22 18:56:47,98,81,7.784210526315789,Assigned,3,"81,14,98"
321,High,7,2025-01-22 19:07:51,89,54,1.8640776699029125,Assigned,2,"54,89"
60,Low,7,2025-01-22 19:11:51,54,89,1.8640776699029125,Assigned,2,"89,54"
239,High,5,2025-01-22 20:49:26,67,80,3.4363636363636365,Assigned,4,"80,106,32,67"
30,Moderate,8,2025-01-22 22:22:10,95,5,4.180851063829788,Assigned,3,"5,40,95"
337,Low,9,2025-01-22 23:47:00,2,2,0.0,Assigned,1,2
420,High,2,2025-01-23 01:24:27,24,84,5.4504950495049505,Assigned,3,"84,10,24"
128,High,4,2025-01-23 03:14:45,28,98,6.757894736842106,Assigned,3,"98,99,28"
89,Moderate,8,2025-01-23 03:35:10,5,95,4.180851063829788,Assigned,3,"95,40,5"
439,High,2,2025-01-23 06:42:48,73,24,5.806930693069307,Assigned,2,"24,73"
235,Moderate,9,2025-01-23 07:04:04,60,2,2.0769230769230766,Assigned,2,"2,60"
61,Low,5,2025-01-23 07:35:01,9,67,5.031818181818181,Assigned,4,"67,32,62,9"
445,Moderate,5,2025-01-23 12:26:15,41,9,5.250000000000001,Assigned,3,"9,62,41"
330,Moderate,5,2025-01-23 17:27:58,32,41,5.972727272727273,Assigned,3,"41,62,32"
94,Moderate,5,2025-01-23 18:28:04,9,32,3.0681818181818183,Assigned,3,"32,62,9"
356,Moderate,8,2025-01-23 19:05:56,6,5,6.9414893617021285,Assigned,2,"5,6"
203,High,9,2025-01-23 20:59:18,75,60,3.3028846153846154,Assigned,3,"60,2,75"
198,Critical,5,2025-01-23 21:18:43,106,9,3.7227272727272727,Assigned,4,"9,62,32,106"
137,Low,8,2025-01-23 21:24:25,20,6,6.430851063829788,Assigned,4,"6,12,7,20"
305,Moderate,9,2025-01-23 22:28:45,29,75,5.7548076923076925,Assigned,4,"75,34,105,29"
117,High,8,2025-01-23 23:10:46,5,20,4.771276595744682,Assigned,3,"20,100,5"
421,Low,7,2025-01-24 00:06:19,52,54,2.3300970873786406,Assigned,2,"54,52"
75,High,15,2025-01-24 02:17:33,19,96,4.557142857142857,Assigned,3,"96,35,19"
469,High,8,2025-01-24 04:36:10,95,5,4.180851063829788,Assigned,3,"5,40,95"
415,Low,15,2025-01-24 06:04:38,53,19,7.642857142857142,Assigned,4,"19,17,58,53"
57,Critical,7,2025-01-24 08:36:35,57,52,1.5873786407766992,Assigned,2,"52,57"
436,Critical,15,2025-01-24 09:58:50,17,53,6.842857142857143,Assigned,3,"53,58,17"
218,Low,14,2025-01-24 10:13:30,63,56,0.5046728971962616,Assigned,2,"56,63"
213,Critical,8,2025-01-24 10:31:20,40,95,2.3457446808510642,Assigned,2,"95,40"
170,Moderate,12,2025-01-24 15:11:00,102,102,0.0,Assigned,1,102
231,Low,15,2025-01-24 15:14:48,19,17,0.8,Assigned,2,"17,19"
307,High,7,2025-01-24 17:21:35,52,57,1.5873786407766992,Assigned,2,"57,52"
488,Critical,9,2025-01-24 20:13:16,33,29,2.278846153846154,Assigned,3,"29,64,33"
333,Critical,12,2025-01-24 20:28:15,107,102,11.257894736842108,Assigned,3,"102,69,107"
310,Moderate,7,2025-01-24 20:55:11,89,52,4.194174757281552,Assigned,3,"52,54,89"
245,Low,8,2025-01-24 21:57:00,40,40,0.0,Assigned,1,40
156,Critical,7,2025-01-24 22:38:36,49,89,3.611650485436893,Assigned,2,"89,49"
11,Low,5,2025-01-25 04:13:11,72,106,3.1909090909090905,Assigned,3,"106,116,72"
246,Moderate,12,2025-01-25 06:27:00,69,107,8.005263157894738,Assigned,2,"107,69"
4,Low,8,2025-01-25 06:51:00,40,40,0.0,Assigned,1,40
304,High,15,2025-01-25 13:37:33,96,19,4.557142857142857,Assigned,3,"19,35,96"
130,Critical,7,2025-01-25 13:40:02,84,49,6.043689320388349,Assigned,2,"49,84"
41,Low,9,2025-01-25 14:10:02,75,33,8.033653846153847,Assigned,6,"33,64,29,105,34,75"
52,Moderate,12,2025-01-25 14:06:15,102,69,3.2526315789473683,Assigned,2,"69,102"
5,Critical,8,2025-01-25 15:00:01,79,40,4.021276595744681,Assigned,2,"40,79"
351,Critical,12,2025-01-25 17:08:40,22,102,0.6789473684210525,Assigned,2,"102,22"
427,Moderate,12,2025-01-25 17:16:55,69,22,3.931578947368422,Assigned,3,"22,102,69"
251,Low,4,2025-01-25 17:24:55,114,28,6.93157894736842,Assigned,2,"28,114"
389,Critical,9,2025-01-25 17:54:06,101,75,6.115384615384615,Assigned,3,"75,2,101"
160,Moderate,5,2025-01-25 20:28:59,104,72,5.986363636363635,Assigned,3,"72,78,104"
428,High,9,2025-01-25 20:51:48,54,101,6.807692307692307,Assigned,3,"101,39,54"
16,High,15,2025-01-25 21:08:35,9,96,7.585714285714285,Assigned,4,"96,3,62,9"
446,High,9,2025-01-25 21:53:13,72,54,5.221153846153846,Assigned,4,"54,89,38,72"
149,Low,5,2025-01-25 23:29:59,14,104,3.995454545454545,Assigned,3,"104,81,14"
426,Critical,2,2025-01-26 00:26:00,73,73,0.0,Assigned,1,73
338,Low,9,2025-01-26 02:36:10,1,72,4.1826923076923075,Assigned,3,"72,38,1"
467,Moderate,5,2025-01-26 04:33:29,99,14,6.49090909090909,Assigned,3,"14,98,99"
309,Low,12,2025-01-26 07:12:40,6,69,4.673684210526316,Assigned,2,"69,6"
367,Low,8,2025-01-26 08:30:10,13,79,8.170212765957446,Assigned,4,"79,40,76,13"
32,Moderate,15,2025-01-26 08:50:39,11,9,6.6571428571428575,Assigned,4,"9,62,3,11"
121,Low,8,2025-01-26 09:29:45,36,13,3.7659574468085113,Assigned,3,"13,76,36"
394,High,7,2025-01-26 09:36:12,57,84,8.213592233009708,Assigned,5,"84,111,42,52,57"
248,Moderate,5,2025-01-26 09:37:22,28,99,3.3681818181818186,Assigned,2,"99,28"
288,Low,8,2025-01-26 10:25:40,86,36,4.675531914893618,Assigned,5,"36,76,8,110,86"
250,Moderate,8,2025-01-26 12:16:40,36,86,4.675531914893618,Assigned,5,"86,110,8,76,36"
78,Critical,9,2025-01-26 12:49:10,77,1,6.173076923076923,Assigned,5,"1,58,119,33,77"
36,Moderate,1,2025-01-26 13:12:00,117,117,0.0,Assigned,1,117
72,Moderate,1,2025-01-26 13:30:45,85,117,6.75,Assigned,3,"117,16,85"
225,High,1,2025-01-26 13:46:01,46,85,7.02,Assigned,4,"85,16,55,46"
255,Moderate,9,2025-01-26 13:59:05,17,77,7.096153846153846,Assigned,5,"77,33,119,58,17"
423,Critical,4,2025-01-26 17:41:09,101,114,8.163157894736843,Assigned,5,"114,109,31,87,101"
348,Critical,5,2025-01-26 18:08:59,114,28,5.986363636363635,Assigned,2,"28,114"
81,Low,8,2025-01-26 18:35:47,8,36,1.7872340425531916,Assigned,3,"36,76,8"
354,Low,8,2025-01-26 19:00:53,86,8,2.888297872340426,Assigned,3,"8,110,86"
84,Critical,9,2025-01-26 20:06:19,113,17,9.33173076923077,Assigned,6,"17,58,1,71,68,113"
192,Moderate,14,2025-01-27 01:10:41,59,63,6.686915887850468,Assigned,3,"63,56,59"
416,Low,7,2025-01-27 03:53:55,54,57,3.91747572815534,Assigned,3,"57,52,54"
20,Moderate,8,2025-01-27 03:56:17,89,86,6.287234042553192,Assigned,4,"86,110,38,89"
96,Low,2,2025-01-27 04:52:00,73,73,0.0,Assigned,1,73
381,High,4,2025-01-27 05:04:02,41,101,4.042105263157894,Assigned,3,"101,87,41"
407,Critical,13,2025-01-27 06:43:35,102,30,6.59090909090909,Assigned,3,"30,22,102"
217,Moderate,14,2025-01-27 07:03:23,24,59,4.387850467289719,Assigned,3,"59,66,24"
290,Critical,12,2025-01-27 07:46:52,5,6,6.868421052631579,Assigned,2,"6,5"
159,Moderate,14,2025-01-27 11:38:49,17,24,3.827102803738317,Assigned,3,"24,19,17"
388,Low,9,2025-01-27 12:01:25,68,113,4.427884615384615,Assigned,2,"113,68"
34,Low,7,2025-01-27 14:33:48,105,54,4.805825242718446,Assigned,5,"54,52,42,34,105"
50,High,4,2025-01-27 16:33:03,104,41,4.057894736842106,Assigned,3,"41,51,104"
256,High,4,2025-01-27 17:01:26,31,104,3.4421052631578943,Assigned,3,"104,51,31"
17,Moderate,4,2025-01-27 17:51:56,81,31,4.942105263157894,Assigned,4,"31,51,104,81"
319,High,8,2025-01-27 17:55:45,61,89,8.760638297872342,Assigned,4,"89,38,110,61"
54,Moderate,5,2025-01-27 19:16:07,2,114,5.127272727272728,Assigned,4,"114,109,60,2"
383,High,9,2025-01-27 22:57:26,87,68,5.4375,Assigned,4,"68,71,31,87"
455,High,5,2025-01-28 00:30:43,66,2,3.7227272727272727,Assigned,3,"2,60,66"
234,Moderate,7,2025-01-28 00:32:04,64,105,2.067961165048543,Assigned,3,"105,29,64"
375,High,14,2025-01-28 00:36:35,58,17,1.58411214953271,Assigned,2,"17,58"
390,Critical,12,2025-01-28 00:41:55,13,5,5.921052631578947,Assigned,4,"5,40,76,13"
113,Low,5,2025-01-28 00:55:46,59,66,2.768181818181818,Assigned,2,"66,59"
358,Low,4,2025-01-28 02:38:43,99,81,5.731578947368421,Assigned,3,"81,104,99"
152,Critical,1,2025-01-28 03:53:00,80,46,6.0,Assigned,3,"46,106,80"
410,Low,1,2025-01-28 04:10:29,78,80,7.484999999999999,Assigned,5,"80,106,116,72,78"
90,Critical,12,2025-01-28 06:43:00,0,13,5.999999999999999,Assigned,3,"13,48,0"
318,Critical,12,2025-01-28 12:53:07,111,0,6.126315789473685,Assigned,3,"0,42,111"
23,Moderate,4,2025-01-28 15:07:54,28,99,3.9000000000000004,Assigned,2,"99,28"
62,High,8,2025-01-28 16:30:21,8,61,5.361702127659575,Assigned,3,"61,110,8"
247,Low,5,2025-01-28 18:25:16,24,59,4.2681818181818185,Assigned,3,"59,66,24"
193,Critical,8,2025-01-28 20:24:00,8,8,0.0,Assigned,1,8
154,Moderate,13,2025-01-28 23:38:35,30,102,6.59090909090909,Assigned,3,"102,22,30"
301,Critical,13,2025-01-28 23:39:00,30,30,0.0,Assigned,1,30
58,Critical,5,2025-01-28 23:58:57,93,24,7.95,Assigned,3,"24,10,93"
207,Critical,8,2025-01-29 03:18:30,63,8,10.500000000000002,Assigned,5,"8,76,36,65,63"
419,Critical,1,2025-01-29 04:38:34,110,78,5.58,Assigned,4,"78,72,38,110"
13,High,8,2025-01-29 04:53:00,63,63,0.0,Assigned,1,63
24,Moderate,1,2025-01-29 06:11:20,86,110,1.335,Assigned,2,"110,86"
3,Low,7,2025-01-29 08:50:43,83,64,5.723300970873786,Assigned,5,"64,29,105,34,83"
63,Moderate,1,2025-01-29 09:57:41,48,86,2.685,Assigned,2,"86,48"
132,High,9,2025-01-29 10:27:13,92,87,5.221153846153846,Assigned,2,"87,92"
489,Critical,8,2025-01-29 13:25:00,63,63,0.0,Assigned,1,63
440,Low,1,2025-01-29 13:44:00,48,48,0.0,Assigned,1,48
25,Critical,14,2025-01-29 14:15:25,115,58,3.4205607476635516,Assigned,4,"58,20,7,115"
237,Critical,1,2025-01-29 15:20:16,76,48,1.275,Assigned,2,"48,76"
6,Moderate,7,2025-01-29 17:27:54,29,83,4.907766990291262,Assigned,4,"83,34,105,29"
109,Moderate,14,2025-01-29 17:44:40,101,115,6.672897196261681,Assigned,5,"115,7,26,87,101"
432,Low,9,2025-01-29 19:17:50,21,92,8.841346153846153,Assigned,3,"92,52,21"
441,Critical,14,2025-01-29 20:10:33,51,101,5.551401869158878,Assigned,4,"101,87,31,51"
359,Moderate,1,2025-01-29 20:42:08,100,76,5.145,Assigned,4,"76,40,5,100"
417,High,14,2025-01-29 22:12:46,71,51,4.780373831775701,Assigned,3,"51,31,71"
157,Low,14,2025-01-29 22:25:05,47,71,6.084112149532709,Assigned,3,"71,97,47"
151,Low,14,2025-01-30 01:57:10,8,47,3.16822429906542,Assigned,4,"47,36,76,8"
404,Low,8,2025-01-30 03:35:47,50,63,1.787234042553192,Assigned,2,"63,50"
478,High,15,2025-01-30 03:44:32,35,11,6.542857142857143,Assigned,4,"11,3,96,35"
293,Low,14,2025-01-30 04:45:10,47,8,3.16822429906542,Assigned,4,"8,76,36,47"
125,Moderate,4,2025-01-30 06:59:07,104,28,8.131578947368421,Assigned,3,"28,99,104"
470,Critical,1,2025-01-30 09:47:00,100,100,0.0,Assigned,1,100
316,Critical,7,2025-01-30 10:26:42,118,29,4.7038834951456305,Assigned,4,"29,64,33,118"
37,Critical,4,2025-01-30 11:25:30,81,104,1.4999999999999998,Assigned,2,"104,81"
452,High,1,2025-01-30 12:55:31,6,100,8.52,Assigned,3,"100,5,6"
38,Low,4,2025-01-30 13:11:07,14,81,3.126315789473684,Assigned,2,"81,14"
450,Moderate,7,2025-01-30 14:02:53,20,118,4.893203883495146,Assigned,4,"118,27,7,20"
378,High,7,2025-01-30 15:11:17,38,20,5.2864077669902905,Assigned,4,"20,58,1,38"
451,Moderate,7,2025-01-30 19:03:48,32,38,4.805825242718446,Assigned,5,"38,72,116,106,32"
238,High,12,2025-01-30 20:09:51,92,111,5.857894736842105,Assigned,4,"111,42,52,92"
21,Low,15,2025-01-30 22:57:00,35,35,0.0,Assigned,1,35
468,Moderate,1,2025-01-30 23:15:54,26,6,6.914999999999999,Assigned,4,"6,12,7,26"
